,BookingID,UserID,ProviderID,HotelID,BookingDate,HotelType,HotelRank,Days_Since_Booked,Month
43449,69227,9469263,1,109307,2022-10-10 12:42:45,2,5,136,10
43450,69740,9466719,1,109307,2022-10-14 15:27:15,2,5,132,10
43452,69881,9468430,1,109307,2022-10-17 08:41:17,2,5,129,10
43454,69882,9468430,1,109307,2022-10-17 08:46:15,2,5,129,10
43456,70120,9465928,1,109307,2022-10-18 16:37:04,2,5,128,10
43457,70276,9468430,1,109307,2022-10-19 18:16:57,2,5,127,10
43459,70324,9468430,1,109307,2022-10-20 11:46:24,2,5,126,10
43461,70707,9468430,1,109307,2022-10-24 19:50:15,2,5,122,10
43463,70795,9466225,1,109307,2022-10-26 09:52:27,2,5,120,10
43464,70877,9468961,1,109307,2022-10-26 17:04:01,2,5,120,10
43465,72855,9466542,1,109307,2022-11-14 18:43:33,2,5,101,11
43467,72858,9466542,1,109307,2022-11-14 18:51:33,2,5,101,11
43469,72872,9468430,1,109307,2022-11-15 07:48:03,2,5,100,11
43471,73168,9474206,1,109307,2022-11-16 20:41:04,2,5,99,11
43472,73313,9466595,1,109307,2022-11-17 19:32:23,2,5,98,11
43474,73323,9466595,1,109307,2022-11-17 21:18:48,2,5,97,11
43476,18287,9467335,1,109532,2019-09-12 15:23:47,2,5,1260,9
43477,19486,9459937,1,109532,2020-08-22 10:09:21,2,5,915,8
43478,19487,9459937,1,109532,2020-08-22 10:23:42,2,5,915,8
43479,19876,9465897,1,109532,2020-09-02 13:51:38,2,5,904,9
43481,21885,9467449,1,109532,2020-11-13 11:15:29,2,5,832,11
43482,21886,9467449,1,109532,2020-11-13 11:32:17,2,5,832,11
43483,22174,9466347,1,109532,2020-11-21 17:26:26,2,5,824,11
43485,23635,9468430,1,109532,2020-12-29 12:30:02,2,5,786,12
43488,24782,9466622,1,109532,2021-01-19 19:32:10,2,5,765,1
43489,26031,9468430,1,109532,2021-02-11 13:04:05,2,5,742,2
43491,26600,9467677,1,109532,2021-02-21 11:30:46,2,5,732,2
43492,26601,9467677,1,109532,2021-02-21 11:47:31,2,5,732,2
43493,27227,9467588,1,109532,2021-03-03 13:48:39,2,5,722,3
43494,29476,9469016,1,109532,2021-04-28 13:25:59,2,5,666,4
43496,30481,9468430,1,109532,2021-05-18 17:09:31,2,5,646,5
43498,33078,9468430,1,109532,2021-07-12 12:18:05,2,5,591,7
43503,33806,9468430,1,109532,2021-07-27 15:17:55,2,5,576,7
43504,35002,9468430,1,109532,2021-08-19 10:48:24,2,5,553,8
43505,35764,9468430,1,109532,2021-09-06 17:41:07,2,5,535,9
43507,36134,9468430,1,109532,2021-09-11 11:48:10,2,5,530,9
43509,45355,9467405,1,109532,2022-01-03 12:40:24,2,5,416,1
43511,45762,9464615,1,109532,2022-01-13 15:03:16,2,5,406,1
43513,53891,9466085,1,109532,2022-04-19 15:41:33,2,5,310,4
43517,56675,9466787,1,109532,2022-06-01 12:17:28,2,5,267,6
43518,56897,9466371,1,109532,2022-06-02 16:24:21,2,5,266,6
43519,61886,9468430,1,109532,2022-07-22 15:14:27,2,5,216,7
43520,64825,9467528,1,109532,2022-08-24 21:59:25,2,5,182,8
43521,65184,9468430,1,109532,2022-08-28 14:29:23,2,5,179,8
43527,65649,9468430,1,109532,2022-09-02 18:34:00,2,5,174,9
43529,65694,9468112,1,109532,2022-09-03 13:43:43,2,5,173,9
43531,66791,9471438,1,109532,2022-09-14 16:30:23,2,5,162,9
43532,72019,9466978,1,109532,2022-11-07 20:50:09,2,5,108,11
43534,72543,9468430,1,109532,2022-11-11 15:59:59,2,5,104,11
43535,18305,9467900,1,88768,2019-09-16 17:23:39,1,4,1256,9
43536,18306,9467900,1,88768,2019-09-16 19:47:56,1,4,1256,9
43537,18307,9467900,1,88768,2019-09-16 20:23:21,1,4,1256,9
43538,20440,9468430,1,88768,2020-09-24 15:17:58,1,4,882,9
43540,20984,9466542,1,88768,2020-10-14 11:07:20,1,4,862,10
43541,21276,9467273,1,88768,2020-10-23 11:14:39,1,4,853,10
43542,21531,9468430,1,88768,2020-10-31 13:56:46,1,4,845,10
43543,21654,9468430,1,88768,2020-11-05 12:08:03,1,4,840,11
43545,22107,9467543,1,88768,2020-11-20 09:05:24,1,4,825,11
43546,25208,9465175,1,88768,2021-01-27 12:08:33,1,4,757,1
43547,25227,9468430,1,88768,2021-01-27 15:58:17,1,4,757,1
43550,25583,9468430,1,88768,2021-02-03 11:17:44,1,4,750,2
43551,26907,9468430,1,88768,2021-02-26 12:50:23,1,4,727,2
43552,32839,9467052,1,88768,2021-07-07 07:51:09,1,4,596,7
43553,32933,9467052,1,88768,2021-07-08 10:02:44,1,4,595,7
43554,34157,9467052,1,88768,2021-08-03 10:02:03,1,4,569,8
43556,49534,9468430,1,88768,2022-02-17 17:48:33,1,4,371,2
43557,51832,9466137,1,88768,2022-03-29 06:38:03,1,4,331,3
43558,54802,9468425,1,88768,2022-05-04 11:41:30,1,4,295,5
43559,56474,9465921,1,88768,2022-05-30 11:00:31,1,4,269,5
43560,60256,9471450,1,88768,2022-07-05 12:45:48,1,4,233,7
43561,62188,9467588,1,88768,2022-07-26 16:57:17,1,4,212,7
43563,65502,9467052,1,88768,2022-09-01 13:02:32,1,4,175,9
43564,65673,9466953,1,88768,2022-09-03 11:00:45,1,4,173,9
43565,66605,9468430,1,88768,2022-09-13 14:36:33,1,4,163,9
43566,70712,9469042,1,88768,2022-10-25 00:01:12,1,4,121,10
43567,71316,9464734,1,88768,2022-10-31 16:25:20,1,4,115,10
43568,18309,9467532,1,109748,2019-09-17 14:13:27,1,5,1255,9
43569,18310,9464256,1,109748,2019-09-17 14:08:39,1,5,1255,9
43570,18507,9465029,1,109748,2019-10-28 19:36:05,1,5,1214,10
43571,18508,9465029,1,109748,2019-10-28 19:49:37,1,5,1214,10
43572,18509,9465029,1,109748,2019-10-28 20:28:17,1,5,1214,10
43573,20890,9468430,1,109748,2020-10-09 17:30:37,1,5,867,10
43574,25644,9468430,1,109748,2021-02-04 10:23:07,1,5,749,2
43575,26584,9468430,1,109748,2021-02-20 18:09:28,1,5,733,2
43578,26585,9466799,1,109748,2021-02-20 18:10:44,1,5,733,2
43579,26748,9468430,1,109748,2021-02-23 19:33:11,1,5,730,2
43580,27427,9468430,1,109748,2021-03-07 12:48:31,1,5,718,3
43582,27509,9468430,1,109748,2021-03-09 16:21:43,1,5,716,3
43583,29125,9468430,1,109748,2021-04-20 17:47:39,1,5,674,4
43585,30629,9468430,1,109748,2021-05-21 10:10:00,1,5,643,5
43586,31724,9468430,1,109748,2021-06-14 11:26:07,1,5,619,6
43588,31954,9464030,1,109748,2021-06-16 18:31:59,1,5,617,6
43590,32751,9468430,1,109748,2021-07-05 12:22:05,1,5,598,7
43591,32761,9468430,1,109748,2021-07-05 13:18:38,1,5,598,7
43592,32762,9468430,1,109748,2021-07-05 13:16:44,1,5,598,7
43593,32820,9466209,1,109748,2021-07-06 15:14:04,1,5,597,7
43594,32821,9466209,1,109748,2021-07-06 15:32:41,1,5,597,7
43595,32829,9468430,1,109748,2021-07-06 16:59:37,1,5,597,7
43596,33556,9468430,1,109748,2021-07-21 13:10:37,1,5,582,7
43597,33633,9468430,1,109748,2021-07-23 10:45:44,1,5,580,7
43598,33679,9468430,1,109748,2021-07-23 18:41:44,1,5,580,7
43599,33718,9468430,1,109748,2021-07-25 10:09:13,1,5,578,7
43600,33748,9468430,1,109748,2021-07-26 15:43:00,1,5,577,7
43601,34125,9466209,1,109748,2021-08-02 15:10:03,1,5,570,8
43602,38985,9466209,1,109748,2021-10-18 15:34:14,1,5,493,10
43603,39028,9467012,1,109748,2021-10-18 18:03:22,1,5,493,10
43605,39663,9465130,1,109748,2021-10-26 13:47:11,1,5,485,10
43607,40397,9468430,1,109748,2021-11-03 14:30:17,1,5,477,11
43610,40939,9468430,1,109748,2021-11-10 12:13:59,1,5,470,11
43611,40941,9468430,1,109748,2021-11-10 12:22:50,1,5,470,11
43612,40953,9468430,1,109748,2021-11-10 13:32:39,1,5,470,11
43613,40955,9468430,1,109748,2021-11-10 13:37:02,1,5,470,11
43614,41439,9468430,1,109748,2021-11-15 21:47:28,1,5,464,11
43615,45453,9466230,1,109748,2022-01-04 16:29:15,1,5,415,1
43618,45776,9468430,1,109748,2022-01-13 16:37:04,1,5,406,1
43619,45871,9468430,1,109748,2022-01-14 20:14:24,1,5,405,1
43625,45872,9466881,1,109748,2022-01-14 20:39:04,1,5,405,1
43629,49104,9468430,1,109748,2022-02-15 07:48:38,1,5,373,2
43630,49213,9469237,1,109748,2022-02-15 15:36:44,1,5,373,2
43631,49350,9467383,1,109748,2022-02-16 16:34:06,1,5,372,2
43632,51950,9468430,1,109748,2022-03-30 12:35:14,1,5,330,3
43636,52443,9467255,1,109748,2022-04-06 12:07:05,1,5,323,4
43638,53561,9468430,1,109748,2022-04-16 17:57:32,1,5,313,4
43640,60417,9468430,1,109748,2022-07-07 08:11:53,1,5,231,7
43642,60418,9468430,1,109748,2022-07-07 08:14:34,1,5,231,7
43644,65675,9468430,1,109748,2022-09-03 11:07:37,1,5,173,9
43645,67336,9471639,1,109748,2022-09-20 13:47:26,1,5,156,9
43646,18328,9467073,1,109044,2019-09-18 14:17:50,1,4,1254,9
43647,18590,9465106,1,109044,2019-11-12 08:10:41,1,4,1199,11
43648,19472,9467229,1,109044,2020-08-21 15:20:03,1,4,916,8
43649,23449,9468430,1,109044,2020-12-23 18:56:54,1,4,792,12
43652,23617,9468430,1,109044,2020-12-28 18:47:21,1,4,787,12
43653,24756,9468430,1,109044,2020-12-28 18:39:20,1,4,787,12
43657,27956,9468430,1,109044,2021-03-17 18:30:49,1,4,708,3
43659,29577,9468430,1,109044,2021-04-29 17:43:55,1,4,665,4
43663,29579,9466209,1,109044,2021-04-29 17:59:54,1,4,665,4
43664,29812,9468210,1,109044,2021-05-04 20:34:10,1,4,660,5
43665,30047,9467607,1,109044,2021-05-10 13:26:18,1,4,654,5
43666,37029,9468366,1,109044,2021-09-27 08:05:43,1,4,514,9
43668,41966,9467143,1,109044,2021-11-20 19:26:37,1,4,460,11
43670,44170,9468425,1,109044,2021-12-16 15:58:55,1,4,434,12
43672,47288,9468430,1,109044,2022-01-31 16:55:24,1,4,388,1
43674,47296,9468430,1,109044,2022-01-31 17:14:44,1,4,388,1
43676,50741,9470902,1,109044,2022-03-04 12:43:20,1,4,356,3
43678,53940,9469060,1,109044,2022-04-20 11:12:30,1,4,309,4
43679,53942,9469060,1,109044,2022-04-20 11:19:47,1,4,309,4
43680,55689,9467736,1,109044,2022-05-18 16:49:09,1,4,281,5
43681,56407,9468430,1,109044,2022-05-28 13:04:59,1,4,271,5
43682,57643,9465815,1,109044,2022-06-10 15:37:00,1,4,258,6
43683,57779,9468430,1,109044,2022-06-11 18:31:24,1,4,257,6
43684,57803,9468430,1,109044,2022-06-12 13:32:52,1,4,256,6
43685,60754,9465997,1,109044,2022-07-11 15:23:33,1,4,227,7
43686,63487,9468430,1,109044,2022-08-10 19:48:44,1,4,197,8
43688,67139,9468430,1,109044,2022-09-17 21:32:15,1,4,158,9
43690,68415,9469256,1,109044,2022-10-01 13:41:12,1,4,145,10
43691,68416,9469256,1,109044,2022-10-01 14:00:11,1,4,145,10
43692,18339,9466489,1,109015,2019-09-19 15:26:29,1,4,1253,9
43693,19528,9467335,1,109015,2020-08-22 22:50:25,1,4,914,8
43694,20254,9459937,1,109015,2020-09-17 11:56:33,1,4,889,9
43695,21462,9468430,1,109015,2020-10-29 18:44:24,1,4,847,10
43696,21493,9468430,1,109015,2020-10-30 14:42:18,1,4,846,10
43697,21789,9466684,1,109015,2020-11-10 21:43:23,1,4,834,11
43698,23662,9468430,1,109015,2020-12-29 16:56:12,1,4,786,12
43700,23770,9468430,1,109015,2021-01-02 16:56:07,1,4,782,1
43701,23906,9468430,1,109015,2021-01-05 17:50:40,1,4,779,1
43702,24088,9466636,1,109015,2021-01-09 11:28:24,1,4,775,1
43703,24090,9466636,1,109015,2021-01-09 11:48:38,1,4,775,1
43704,24092,9466636,1,109015,2021-01-09 12:01:43,1,4,775,1
43709,24115,9467545,1,109015,2021-01-09 20:12:32,1,4,775,1
43710,24216,9468050,1,109015,2021-01-11 22:48:09,1,4,772,1
43711,24260,9468430,1,109015,2021-01-12 14:21:05,1,4,772,1
43712,24324,9465984,1,109015,2021-01-13 12:12:00,1,4,771,1
43713,24593,9468430,1,109015,2021-01-16 15:45:53,1,4,768,1
43714,24647,9468430,1,109015,2021-01-18 11:14:45,1,4,766,1
43716,24927,9468430,1,109015,2021-01-22 12:34:42,1,4,762,1
43717,25297,9468430,1,109015,2021-01-28 17:56:23,1,4,756,1
43719,26269,9467109,1,109015,2021-02-16 11:47:35,1,4,737,2
43720,26452,9468430,1,109015,2021-02-18 14:07:19,1,4,735,2
43721,26552,9468430,1,109015,2021-02-20 11:05:01,1,4,733,2
43723,26662,9466108,1,109015,2021-02-22 16:49:12,1,4,731,2
43724,27852,9468430,1,109015,2021-03-16 11:18:01,1,4,709,3
43726,27853,9468430,1,109015,2021-03-16 11:22:24,1,4,709,3
43727,28219,9468430,1,109015,2021-03-25 23:21:27,1,4,699,3
43729,28288,9468430,1,109015,2021-03-28 17:56:28,1,4,697,3
43730,28830,9468430,1,109015,2021-04-13 17:50:08,1,4,681,4
43731,28856,9468430,1,109015,2021-04-14 12:37:11,1,4,680,4
43733,28901,9468430,1,109015,2021-04-15 11:28:33,1,4,679,4
43735,29009,9468430,1,109015,2021-04-17 17:07:34,1,4,677,4
43736,29128,9468430,1,109015,2021-04-20 18:08:35,1,4,674,4
43737,29187,9468430,1,109015,2021-04-22 09:46:41,1,4,672,4
43738,29192,9468430,1,109015,2021-04-22 10:30:45,1,4,672,4
43739,29323,9468430,1,109015,2021-04-24 22:20:58,1,4,669,4
43741,29885,9468430,1,109015,2021-05-05 17:22:40,1,4,659,5
43742,30793,9468430,1,109015,2021-05-25 14:52:48,1,4,639,5
43743,31753,9468430,1,109015,2021-06-14 14:32:21,1,4,619,6
43745,31847,9468430,1,109015,2021-06-15 16:43:20,1,4,618,6
43747,32225,9468430,1,109015,2021-06-22 10:28:06,1,4,611,6
43749,32226,9468430,1,109015,2021-06-22 10:32:07,1,4,611,6
43751,32292,9469027,1,109015,2021-06-23 12:27:16,1,4,610,6
43752,32617,9467630,1,109015,2021-07-01 18:54:08,1,4,602,7
43753,32618,9467630,1,109015,2021-07-01 19:08:18,1,4,602,7
43754,32770,9468430,1,109015,2021-07-05 13:56:32,1,4,598,7
43756,32837,9468430,1,109015,2021-07-06 21:12:05,1,4,596,7
43757,33169,9465984,1,109015,2021-07-13 21:01:41,1,4,589,7
43758,33170,9465984,1,109015,2021-07-13 21:45:20,1,4,589,7
43759,33171,9465984,1,109015,2021-07-13 21:56:31,1,4,589,7
43760,33176,9465984,1,109015,2021-07-13 23:03:53,1,4,589,7
43761,33177,9465984,1,109015,2021-07-13 23:16:52,1,4,589,7
43762,33258,9465984,1,109015,2021-07-14 21:46:23,1,4,588,7
43763,33414,9468430,1,109015,2021-07-19 08:18:40,1,4,584,7
43765,33452,9468430,1,109015,2021-07-19 15:53:26,1,4,584,7
43766,33849,9468430,1,109015,2021-07-28 15:20:05,1,4,575,7
43767,35511,9468430,1,109015,2021-08-31 09:38:09,1,4,541,8
43768,37435,9468430,1,109015,2021-10-01 08:31:10,1,4,510,10
43770,38265,9468430,1,109015,2021-10-10 13:07:54,1,4,501,10
43772,40674,9468430,1,109015,2021-11-06 12:29:46,1,4,474,11
43773,40675,9468430,1,109015,2021-11-06 12:33:40,1,4,474,11
43774,40676,9468430,1,109015,2021-11-06 12:37:13,1,4,474,11
43775,41977,9468430,1,109015,2021-11-21 11:25:17,1,4,459,11
43776,42989,9466726,1,109015,2021-12-02 09:54:56,1,4,448,12
43778,48714,9468430,1,109015,2022-02-11 11:01:33,1,4,377,2
43779,48717,9468430,1,109015,2022-02-11 11:23:02,1,4,377,2
43780,52560,9465863,1,109015,2022-04-07 11:03:30,1,4,322,4
43782,53144,9467588,1,109015,2022-04-13 13:37:43,1,4,316,4
43783,56154,9467588,1,109015,2022-05-25 11:55:28,1,4,274,5
43784,60976,9469321,1,109015,2022-07-13 12:50:20,1,4,225,7
43785,61825,9469027,1,109015,2022-07-21 17:55:16,1,4,217,7
43786,62400,9465572,1,109015,2022-07-29 11:55:22,1,4,209,7
43787,62402,9465572,1,109015,2022-07-29 12:17:12,1,4,209,7
43788,62481,9468430,1,109015,2022-07-30 11:10:03,1,4,208,7
43789,63910,9468425,1,109015,2022-08-15 18:40:14,1,4,192,8
43790,65061,9467588,1,109015,2022-08-26 16:58:12,1,4,181,8
43791,65071,9467588,1,109015,2022-08-26 17:24:38,1,4,181,8
43792,65079,9469042,1,109015,2022-08-26 19:12:05,1,4,181,8
43793,65082,9469042,1,109015,2022-08-26 19:24:43,1,4,181,8
43794,65655,9468430,1,109015,2022-09-02 18:54:55,1,4,174,9
43795,66155,9468430,1,109015,2022-09-08 14:43:29,1,4,168,9
43796,66836,9468430,1,109015,2022-09-15 10:30:52,1,4,161,9
43797,67187,9467052,1,109015,2022-09-19 10:32:52,1,4,157,9
43798,67221,9468430,1,109015,2022-09-19 13:31:54,1,4,157,9
43799,67274,9468430,1,109015,2022-09-19 17:23:37,1,4,157,9
43800,67275,9468430,1,109015,2022-09-19 17:26:14,1,4,157,9
43801,68509,9468430,1,109015,2022-10-03 11:40:57,1,4,143,10
43803,69651,9467588,1,109015,2022-10-13 16:53:22,1,4,133,10
43804,18340,9464433,1,109235,2019-09-19 15:57:51,1,4,1253,9
43805,69086,9468430,1,109235,2022-10-07 19:19:06,1,4,139,10
43806,18347,9468030,1,110135,2019-09-20 19:02:49,2,5,1252,9
43807,29664,9466060,1,110135,2021-05-01 12:25:44,2,5,663,5
43809,29670,9466060,1,110135,2021-05-01 12:53:38,2,5,663,5
43811,36706,9468430,1,110135,2021-09-21 10:30:32,2,5,520,9
43813,38513,9469060,1,110135,2021-10-13 14:09:28,2,5,498,10
43814,38515,9469060,1,110135,2021-10-13 14:15:17,2,5,498,10
43815,39982,9467255,1,110135,2021-10-29 18:05:39,2,5,482,10
43816,39983,9467255,1,110135,2021-10-29 18:12:18,2,5,482,10
43817,40028,9468430,1,110135,2021-10-30 14:05:26,2,5,481,10
43818,44103,9468430,1,110135,2021-12-15 16:34:32,2,5,435,12
43819,46034,9469544,1,110135,2022-01-17 14:11:40,2,5,402,1
43820,46136,9468299,1,110135,2022-01-18 16:43:38,2,5,401,1
43821,47912,9468430,1,110135,2022-02-04 18:12:04,2,5,384,2
43822,50095,9466934,1,110135,2022-02-22 16:05:49,2,5,366,2
43823,50380,9467394,1,110135,2022-02-25 11:22:16,2,5,363,2
43825,50800,9468430,1,110135,2022-03-05 12:44:36,2,5,355,3
43826,51274,9468018,1,110135,2022-03-16 12:03:28,2,5,344,3
43827,51452,9464746,1,110135,2022-03-18 20:48:27,2,5,342,3
43828,51462,9468430,1,110135,2022-03-19 11:55:46,2,5,341,3
43829,51735,9466302,1,110135,2022-03-26 13:56:25,2,5,334,3
43831,53207,9468430,1,110135,2022-04-13 18:14:39,2,5,316,4
43832,53744,9468430,1,110135,2022-04-18 17:32:27,2,5,311,4
43834,54775,9469454,1,110135,2022-05-03 16:24:03,2,5,296,5
43835,68854,9467819,1,110135,2022-10-06 09:43:49,2,5,140,10
43836,18349,9467534,1,4176,2019-09-21 13:45:54,1,3,1251,9
43837,20673,9468430,1,4176,2020-10-02 11:13:19,1,3,874,10
43838,20726,9468430,1,4176,2020-10-03 16:23:54,1,3,873,10
43839,20957,9468430,1,4176,2020-10-13 11:04:57,1,3,863,10
43841,26548,9468430,1,4176,2021-02-20 10:00:21,1,3,733,2
43843,27138,9468963,1,4176,2021-03-02 13:20:08,1,3,723,3
43844,27403,9467588,1,4176,2021-03-06 16:51:47,1,3,719,3
43845,27746,9466907,1,4176,2021-03-13 13:57:55,1,3,712,3
43846,28001,9468427,1,4176,2021-03-18 17:53:20,1,3,707,3
43848,28010,9465793,1,4176,2021-03-18 22:00:11,1,3,706,3
43849,28011,9468159,1,4176,2021-03-18 21:59:54,1,3,706,3
43850,30704,9467394,1,4176,2021-05-24 08:42:32,1,3,640,5
43851,33203,9468430,1,4176,2021-07-14 11:58:08,1,3,589,7
43853,33260,9468430,1,4176,2021-07-15 08:03:39,1,3,588,7
43855,33261,9468430,1,4176,2021-07-15 08:06:44,1,3,588,7
43857,33269,9468430,1,4176,2021-07-15 10:46:59,1,3,588,7
43859,33329,9466019,1,4176,2021-07-16 10:46:42,1,3,587,7
43860,33819,9468449,1,4176,2021-07-27 18:58:51,1,3,576,7
43861,33954,9466209,1,4176,2021-07-29 17:41:45,1,3,574,7
43862,33989,9467305,1,4176,2021-07-30 13:50:10,1,3,573,7
43863,35217,9466213,1,4176,2021-08-23 14:14:58,1,3,549,8
43864,35593,9469069,1,4176,2021-09-01 16:59:55,1,3,540,9
43865,39202,9464544,1,4176,2021-10-20 14:51:44,1,3,491,10
43867,42725,9467528,1,4176,2021-11-29 18:57:50,1,3,451,11
43868,43232,9467528,1,4176,2021-12-04 17:26:57,1,3,446,12
43869,51651,9468430,1,4176,2022-03-24 17:00:24,1,3,336,3
43870,52582,9468449,1,4176,2022-04-07 12:40:08,1,3,322,4
43871,52879,9468430,1,4176,2022-04-10 13:23:18,1,3,319,4
43873,52942,9468430,1,4176,2022-04-11 14:35:49,1,3,318,4
43874,53695,9468449,1,4176,2022-04-18 13:52:32,1,3,311,4
43875,54437,9467866,1,4176,2022-04-27 14:44:30,1,3,302,4
43876,54444,9468449,1,4176,2022-04-27 15:41:30,1,3,302,4
43877,54680,9468449,1,4176,2022-05-02 11:34:21,1,3,297,5
43878,18350,9464474,1,109002,2019-09-21 14:07:47,1,5,1251,9
43879,19403,9464370,1,109002,2020-08-19 15:26:31,1,5,918,8
43880,19833,9468189,1,109002,2020-09-01 12:42:27,1,5,905,9
43881,26059,9466496,1,109002,2021-02-11 17:49:48,1,5,742,2
43882,26060,9466496,1,109002,2021-02-11 17:56:37,1,5,742,2
43883,26061,9466496,1,109002,2021-02-11 17:55:41,1,5,742,2
43884,26065,9468430,1,109002,2021-02-11 18:04:21,1,5,742,2
43886,26230,9466496,1,109002,2021-02-15 15:45:09,1,5,738,2
43887,26425,9468442,1,109002,2021-02-18 10:56:26,1,5,735,2
43888,26960,9468430,1,109002,2021-02-27 10:45:14,1,5,726,2
43892,27299,9466493,1,109002,2021-03-04 17:36:33,1,5,721,3
43893,32676,9468430,1,109002,2021-07-03 13:31:37,1,5,600,7
43894,36469,9464879,1,109002,2021-09-16 18:46:53,1,5,525,9
43895,36472,9464879,1,109002,2021-09-16 19:33:55,1,5,525,9
43896,37006,9468430,1,109002,2021-09-25 14:47:05,1,5,516,9
43898,38096,9468430,1,109002,2021-10-07 16:10:10,1,5,504,10
43899,40396,9468430,1,109002,2021-11-03 14:18:20,1,5,477,11
43904,40399,9468430,1,109002,2021-11-03 14:29:39,1,5,477,11
43909,42081,9468430,1,109002,2021-11-22 15:35:21,1,5,458,11
43912,42632,9468430,1,109002,2021-11-29 07:49:57,1,5,451,11
43914,43604,9468430,1,109002,2021-12-09 08:20:33,1,5,441,12
43919,45013,9468430,1,109002,2021-12-28 15:46:02,1,5,422,12
43920,46584,9468430,1,109002,2022-01-24 10:59:17,1,5,395,1
43921,54149,9468430,1,109002,2022-04-22 16:28:44,1,5,307,4
43925,58887,9468430,1,109002,2022-06-21 13:37:29,1,5,247,6
43927,63928,9468430,1,109002,2022-08-16 08:57:43,1,5,191,8
43928,66885,9473815,1,109002,2022-09-15 13:45:56,1,5,161,9
43930,68009,9464614,1,109002,2022-09-28 11:07:40,1,5,148,9
43931,69735,9466691,1,109002,2022-10-14 15:33:37,1,5,132,10
43932,70452,9465051,1,109002,2022-10-21 15:49:42,1,5,125,10
43933,71930,9468430,1,109002,2022-11-07 12:33:20,1,5,108,11
43934,73277,9468430,1,109002,2022-11-17 17:00:23,1,5,98,11
43937,18353,9466127,1,109210,2019-09-23 10:07:19,3,4,1249,9
43939,18746,9465524,1,109210,2019-12-27 12:42:56,3,4,1154,12
43940,18954,9467437,1,109210,2020-02-07 18:09:23,3,4,1112,2
43941,19032,9466887,1,109210,2020-02-17 11:38:47,3,4,1102,2
43942,19265,9468018,1,109210,2020-08-15 17:04:54,3,4,922,8
43943,19707,9459937,1,109210,2020-08-27 17:58:22,3,4,910,8
43945,19775,9466696,1,109210,2020-08-30 14:10:34,3,4,907,8
43947,19820,9468103,1,109210,2020-08-31 21:36:16,3,4,905,8
43948,19909,9466851,1,109210,2020-09-03 13:02:35,3,4,903,9
43949,19941,9459937,1,109210,2020-09-04 12:17:15,3,4,902,9
43951,20020,9459937,1,109210,2020-09-08 12:22:45,3,4,898,9
43953,20107,9468121,1,109210,2020-09-10 15:56:09,3,4,896,9
43955,20108,9468121,1,109210,2020-09-10 16:07:15,3,4,896,9
43956,20148,9467188,1,109210,2020-09-12 15:58:52,3,4,894,9
43957,20170,9468057,1,109210,2020-09-14 08:49:21,3,4,892,9
43958,20177,9465863,1,109210,2020-09-14 12:48:07,3,4,892,9
43959,20179,9467188,1,109210,2020-09-14 13:21:47,3,4,892,9
43960,20181,9468335,1,109210,2020-09-14 14:06:21,3,4,892,9
43961,20276,9459937,1,109210,2020-09-18 11:17:40,3,4,888,9
43962,20384,9467048,1,109210,2020-09-22 09:47:38,3,4,884,9
43963,20996,9465947,1,109210,2020-10-14 15:39:59,3,4,862,10
43964,21683,9468430,1,109210,2020-11-06 12:43:27,3,4,839,11
43965,22253,9467052,1,109210,2020-11-24 08:45:15,3,4,821,11
43966,22316,9468430,1,109210,2020-11-24 20:19:53,3,4,821,11
43967,23130,9468430,1,109210,2020-12-16 13:07:15,3,4,799,12
43968,23133,9468430,1,109210,2020-12-16 14:12:39,3,4,799,12
43969,23199,9468430,1,109210,2020-12-17 18:54:27,3,4,798,12
43971,23458,9468430,1,109210,2020-12-24 10:35:57,3,4,791,12
43972,23462,9468430,1,109210,2020-12-24 11:01:29,3,4,791,12
43973,23704,9467545,1,109210,2020-12-30 14:10:21,3,4,785,12
43974,24302,9468430,1,109210,2021-01-12 22:39:43,3,4,771,1
43975,24331,9468430,1,109210,2021-01-13 13:26:36,3,4,771,1
43976,24347,9468430,1,109210,2021-01-13 15:05:41,3,4,771,1
43977,24580,9468018,1,109210,2021-01-16 13:52:10,3,4,768,1
43978,24585,9466209,1,109210,2021-01-16 14:15:43,3,4,768,1
43979,24708,9468430,1,109210,2021-01-18 23:42:04,3,4,765,1
43981,25087,9468430,1,109210,2021-01-25 16:32:14,3,4,759,1
43983,25307,9465592,1,109210,2021-01-28 23:33:58,3,4,755,1
43984,25379,9468430,1,109210,2021-01-30 10:13:50,3,4,754,1
43985,26066,9468430,1,109210,2021-02-11 18:15:02,3,4,742,2
43989,26208,9468430,1,109210,2021-02-15 12:26:50,3,4,738,2
43990,26542,9468430,1,109210,2021-02-19 18:27:37,3,4,734,2
43991,26553,9466709,1,109210,2021-02-20 11:33:02,3,4,733,2
43992,26589,9468430,1,109210,2021-02-20 18:42:37,3,4,733,2
43993,26697,9468430,1,109210,2021-02-23 12:10:44,3,4,730,2
43994,27425,9468430,1,109210,2021-03-07 12:14:36,3,4,718,3
43995,28084,9468430,1,109210,2021-03-21 16:57:56,3,4,704,3
43996,28719,9468430,1,109210,2021-04-09 09:32:33,3,4,685,4
43998,28895,9468430,1,109210,2021-04-15 09:43:59,3,4,679,4
43999,28989,9468430,1,109210,2021-04-17 10:24:58,3,4,677,4
44000,30360,9467162,1,109210,2021-05-16 14:20:41,3,4,648,5
